timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1482925513.721674,1.150233,0.632954,-2.145229,-0.692865,1.201552,-1.944458,0.736023,-0.591529,-0.329185,0.490973,0.497151,1.152479
1482925513.740992,1.166076,0.589716,-2.132079,-1.810226,1.191460,-1.737709,0.763956,-0.556125,-0.327255,0.497353,0.454151,1.027427
1482925513.760309,1.168050,0.542241,-2.097136,-2.680104,1.120084,-1.647199,0.788019,-0.516057,-0.335724,0.483468,0.373967,1.076045
1482925513.779596,1.164536,0.488310,-2.044737,-3.621178,0.938478,-1.684057,0.811245,-0.469134,-0.348992,0.609301,0.307749,1.094939
1482925513.798914,1.139027,0.425353,-1.979112,-4.354924,-0.276063,-1.773115,0.827297,-0.412642,-0.381189,0.627910,0.328637,1.053581
1482925513.818232,1.097763,0.354065,-1.905530,-5.069583,-0.810709,-1.742576,0.834973,-0.346713,-0.427329,0.337692,0.275383,0.946628
1482925513.837519,1.055884,0.269742,-1.814271,-6.784857,-0.611275,-1.733209,0.838864,-0.266483,-0.474651,0.068927,0.122428,0.919267
1482925513.856836,1.025972,0.156762,-1.691981,-9.419102,0.039982,-2.086667,0.844732,-0.156120,-0.511913,0.060613,-0.141062,0.983639
1482925513.876154,1.024995,0.001084,-1.534793,-12.038985,0.831637,-3.023266,0.854711,-0.001084,-0.519103,0.663559,-0.280598,0.898417
1482925513.895441,1.022224,-0.177375,-1.360298,-12.349037,-2.570760,-3.225686,0.839882,0.176446,-0.513288,1.749311,0.267665,1.041670
1482925513.914759,0.983043,-0.336202,-1.189039,-10.956114,-4.749623,-1.689223,0.785598,0.329904,-0.523449,1.646083,0.822545,0.827955
1482925513.934076,0.956634,-0.456995,-1.039917,-8.314304,-3.892805,-0.810215,0.733392,0.441253,-0.517138,1.059505,0.883653,0.395580
1482925513.953382,0.948769,-0.518803,-0.944116,-3.507519,-2.068563,0.289797,0.705758,0.495841,-0.506010,0.936888,0.963396,-0.083080
1482925513.972699,0.940700,-0.510566,-0.920109,0.952802,-0.462650,1.402990,0.704929,0.488672,-0.514077,1.050259,0.991332,-0.457098
1482925513.992017,0.939595,-0.449823,-0.949955,3.896439,1.345782,1.779697,0.727010,0.434807,-0.531412,0.930227,0.684673,-0.507361
1482925514.011304,0.962192,-0.374622,-1.008028,4.650894,2.900675,1.338371,0.763546,0.365921,-0.532071,0.702855,0.241773,-0.166897
1482925514.030622,1.004173,-0.318039,-1.062702,3.072056,3.017924,0.774107,0.801406,0.312704,-0.509867,0.723710,-0.120960,0.293318
1482925514.049939,1.041829,-0.295582,-1.081353,0.355369,1.708661,0.325218,0.825888,0.291296,-0.482758,0.850068,-0.286075,0.632876
1482925514.069226,1.069290,-0.303466,-1.060732,-1.818726,0.935569,0.089344,0.836793,0.298830,-0.458780,0.772932,-0.281105,0.688311
1482925514.088544,1.104397,-0.321733,-1.017058,-2.453734,1.274010,0.253278,0.847362,0.316211,-0.426600,0.687525,-0.173592,0.558486
1482925514.107862,1.147325,-0.328524,-0.975825,-1.555744,1.654993,0.781172,0.862912,0.322646,-0.388951,0.673736,-0.037832,0.500397
1482925514.127149,1.189248,-0.313527,-0.948624,-0.615578,1.797707,1.544288,0.882846,0.308415,-0.354206,0.673494,0.100883,0.493165
1482925514.146466,1.235340,-0.281154,-0.927188,-0.408675,2.229062,2.140707,0.907185,0.277465,-0.316274,0.680115,0.058521,0.409835
1482925514.165784,1.293023,-0.241156,-0.899244,-0.896488,2.862301,2.530691,0.933840,0.238825,-0.266280,0.678950,0.058016,0.333304
1482925514.185071,1.358351,-0.196244,-0.864755,-1.212248,2.962020,2.758080,0.958756,0.194987,-0.206804,0.726827,0.115195,0.269809
1482925514.204389,1.417794,-0.143799,-0.834770,-0.880014,2.738905,3.080696,0.978117,0.143304,-0.150833,0.806292,0.355222,0.124042
1482925514.223706,1.471497,-0.082419,-0.810849,-0.852218,2.635834,3.387397,0.991696,0.082326,-0.098799,0.831311,0.451760,-0.129752
1482925514.242993,1.531079,-0.017903,-0.784894,-1.317326,3.325277,3.460205,0.999051,0.017902,-0.039701,0.915856,0.364610,-0.458423
1482925514.262311,1.600223,0.048891,-0.750885,-2.034318,3.577623,3.448630,0.998373,-0.048872,0.029387,1.128737,0.417052,-0.493896
1482925514.281629,1.650209,0.118329,-0.700547,-3.263488,2.252252,3.408087,0.989878,-0.118053,0.078774,1.188841,0.653388,-0.283957
1482925514.300916,1.666092,0.189606,-0.633143,-3.995529,0.915760,3.307565,0.977623,-0.188472,0.093446,1.002434,0.815332,-0.324381
1482925514.320233,1.661737,0.256927,-0.559481,-3.969283,0.560332,3.033687,0.963179,-0.254110,0.087834,0.761750,0.946698,-0.588948
1482925514.339551,1.658075,0.318676,-0.500987,-2.560714,0.754247,2.837068,0.946036,-0.313310,0.082779,0.606484,1.060730,-0.775279
1482925514.358838,1.665217,0.374001,-0.475517,-0.965565,0.833354,2.676569,0.926727,-0.365342,0.087763,0.493770,1.034176,-0.776920
1482925514.378156,1.680137,0.423429,-0.468113,-0.573005,0.985472,2.395062,0.906241,-0.410889,0.099486,0.410481,0.835884,-0.551173
1482925514.397473,1.685564,0.465144,-0.452120,-1.260465,0.292472,1.898621,0.887877,-0.448552,0.102349,0.389819,0.717744,-0.336185
1482925514.416760,1.665746,0.503215,-0.422907,-1.643041,-0.601893,1.774847,0.872091,-0.482244,0.083054,0.321606,0.707023,-0.361669
1482925514.436078,1.638597,0.539701,-0.391522,-1.317461,-0.521882,1.834974,0.855891,-0.513880,0.058119,0.125099,0.654468,-0.395282
1482925514.455396,1.631159,0.576465,-0.386807,0.427860,-0.166388,2.014925,0.836868,-0.545064,0.050577,0.034956,0.617383,-0.363809
1482925514.474683,1.652504,0.609003,-0.435726,2.571067,-0.439548,1.677848,0.817482,-0.572050,0.066944,-0.088137,0.350613,-0.183058
1482925514.494000,1.675404,0.631765,-0.492697,1.973534,-0.483824,1.171381,0.802575,-0.590570,0.084263,-0.374092,-0.113721,-0.145578
1482925514.513318,1.705527,0.649326,-0.531806,1.345683,1.068962,1.124562,0.789274,-0.604649,0.106988,-0.714555,-0.422708,-0.804363
1482925514.532605,1.773410,0.670109,-0.571469,1.394764,2.641502,1.652313,0.767722,-0.621071,0.157715,-0.588187,-0.603158,-1.837966
1482925514.551923,1.851207,0.726357,-0.606280,-0.290977,3.055504,4.193356,0.718399,-0.664150,0.206898,-0.132381,0.011874,-1.822186
1482925514.571240,1.863590,0.844272,-0.567767,-4.502937,0.979907,5.879210,0.636005,-0.747487,0.191729,0.129548,-0.330122,-1.126586
1482925514.590528,1.719724,0.955999,-0.420778,-6.879110,-2.903964,3.200145,0.570409,-0.816890,0.085583,0.679680,-0.401522,-0.930680
1482925514.609845,1.423849,0.978437,-0.179847,-6.618480,-5.838614,0.044497,0.552302,-0.829626,-0.081748,1.374525,0.634327,-1.326991
1482925514.629163,1.153437,0.924401,-0.010195,-5.023101,-7.464269,-1.943486,0.550611,-0.798260,-0.244146,1.489872,1.486065,-0.977865
1482925514.648450,0.939777,0.840648,0.044971,-3.120320,-9.648479,-3.577278,0.538537,-0.745076,-0.393497,1.294604,1.892721,-0.255767
1482925514.667768,0.758685,0.745634,0.012398,-1.885450,-10.884696,-5.012069,0.505421,-0.678438,-0.533171,0.939938,1.936717,0.046460
1482925514.687085,0.621078,0.670333,-0.084154,0.217497,-9.740266,-5.538165,0.455995,-0.621247,-0.637276,0.817745,2.072571,-0.197385
1482925514.706372,0.532005,0.635524,-0.215006,2.094063,-8.320621,-5.519447,0.408225,-0.593599,-0.693536,0.876542,1.988328,0.146121
1482925514.725690,0.462517,0.630317,-0.366424,3.109075,-8.181250,-5.897107,0.360460,-0.589401,-0.722963,0.829371,1.629019,0.667076
1482925514.745008,0.417172,0.653328,-0.540541,4.700516,-7.311103,-6.077651,0.321736,-0.607832,-0.725965,0.608116,1.317722,0.941499
1482925514.764295,0.409890,0.695486,-0.726015,5.031125,-5.806813,-6.001238,0.305952,-0.640759,-0.704146,0.381804,1.135597,1.300024
1482925514.783612,0.437378,0.731220,-0.915045,4.432924,-4.545340,-5.931721,0.315285,-0.667778,-0.674290,0.355278,0.823824,1.342317
1482925514.802930,0.484490,0.751059,-1.096096,3.639484,-3.557544,-5.685736,0.340453,-0.682413,-0.646842,0.400832,0.700512,1.202551
1482925514.822217,0.542278,0.752843,-1.267146,3.143550,-2.804128,-5.428041,0.376614,-0.683716,-0.625055,0.255614,0.718288,1.244031
1482925514.841535,0.605473,0.748455,-1.423768,3.058474,-1.880314,-4.879432,0.417040,-0.680508,-0.602484,0.067989,0.692115,1.296726
1482925514.860852,0.678744,0.742976,-1.567972,2.936031,-1.014131,-4.403103,0.462360,-0.676483,-0.573231,-0.006711,0.589418,1.273531
1482925514.880139,0.743735,0.723462,-1.690928,1.884360,-0.862748,-4.193418,0.507455,-0.661983,-0.551604,-0.008889,0.387840,1.240026
1482925514.899457,0.792204,0.685733,-1.785559,0.858226,-0.449482,-3.896888,0.550981,-0.633240,-0.543532,-0.047812,0.324726,1.069040
1482925514.918775,0.846188,0.644262,-1.853311,0.297620,1.461028,-3.139950,0.598665,-0.600609,-0.529971,0.062508,0.336631,0.721869
1482925514.938062,0.919668,0.605525,-1.888916,-0.359131,3.358686,-2.114393,0.653981,-0.569194,-0.498325,0.500081,0.416431,0.551321
1482925514.957362,0.987899,0.580250,-1.903660,0.003959,2.413769,-1.074321,0.698224,-0.548233,-0.460351,1.125312,0.700099,0.653671
1482925514.976680,1.020475,0.579515,-1.926499,1.089945,0.505471,-0.383952,0.713191,-0.547618,-0.437576,1.084737,0.800893,0.692763
1482925514.995967,1.039239,0.580075,-1.942748,0.054100,0.708314,-0.374741,0.721011,-0.548087,-0.423962,0.532785,0.456271,0.836932
1482925515.015285,1.061361,0.561557,-1.928624,-1.653859,1.952167,-0.699086,0.738948,-0.532504,-0.412789,0.353104,0.211411,1.062758
1482925515.034602,1.076891,0.520975,-1.899621,-2.240312,1.187636,-1.606038,0.763678,-0.497726,-0.411175,0.592615,0.316820,1.154884
1482925515.053889,1.078130,0.460839,-1.875657,-2.667174,0.407272,-2.526803,0.789161,-0.444700,-0.423635,0.719156,0.460381,1.010469
1482925515.073207,1.069987,0.381693,-1.840563,-3.905324,0.340931,-2.956626,0.814067,-0.372492,-0.445583,0.553661,0.492444,0.895855
1482925515.092525,1.067616,0.283126,-1.785620,-5.297507,1.350449,-3.253178,0.841175,-0.279358,-0.463016,0.345385,0.471133,0.998350
1482925515.111812,1.093590,0.178974,-1.710113,-6.113561,2.378551,-2.752090,0.874093,-0.178020,-0.451963,0.812460,0.586657,0.922433
1482925515.131129,1.110622,0.071000,-1.616304,-7.637287,0.817192,-3.019842,0.893718,-0.070940,-0.442986,1.330523,0.495724,0.774076
1482925515.150447,1.119839,-0.066819,-1.482548,-10.287949,0.598920,-3.425310,0.898022,0.066769,-0.434855,1.260496,-0.159002,0.446142
1482925515.169734,1.152225,-0.205903,-1.325281,-9.865482,0.260754,-2.963869,0.894371,0.204452,-0.397870,1.297704,0.146924,0.374310
1482925515.189052,1.173821,-0.311676,-1.193551,-7.161545,-1.154302,-1.999333,0.877802,0.306654,-0.368003,1.431408,0.511950,0.230840
1482925515.208369,1.175566,-0.376320,-1.098610,-4.694581,-1.595968,-0.919704,0.858326,0.367500,-0.358078,1.310964,0.529109,-0.133337
1482925515.227657,1.176856,-0.413483,-1.034051,-3.001361,-0.900460,-0.437682,0.845586,0.401801,-0.351483,1.063137,0.325433,-0.356905
1482925515.246974,1.190332,-0.432688,-0.992398,-1.738244,0.156551,-0.011893,0.842924,0.419312,-0.337129,0.980323,0.264929,-0.319352
1482925515.266292,1.201865,-0.436135,-0.970267,-0.635991,-0.056490,0.334326,0.845403,0.422440,-0.326862,1.002683,0.176304,-0.100166
1482925515.285579,1.195153,-0.426351,-0.967728,0.509398,-0.620745,0.637666,0.846994,0.413552,-0.334029,0.944437,0.110668,0.069482
1482925515.304897,1.167896,-0.402621,-0.982584,1.420925,-1.395291,0.986650,0.846367,0.391831,-0.360735,0.908284,0.086105,0.137573
1482925515.324214,1.129972,-0.371902,-1.003554,1.472074,-1.502111,1.096959,0.842574,0.363388,-0.397516,0.889383,0.044215,0.153327
1482925515.343501,1.104899,-0.343111,-1.009212,0.499239,-0.986932,1.257942,0.841344,0.336418,-0.423041,0.838002,0.016240,0.194190
1482925515.362819,1.101484,-0.324497,-0.992247,-0.812184,-0.093271,1.236532,0.845333,0.318832,-0.428670,0.754386,-0.035342,0.300040
1482925515.382136,1.121555,-0.313638,-0.956071,-1.519848,0.743339,1.383236,0.856834,0.308521,-0.413097,0.677878,0.011700,0.418867
1482925515.401424,1.156491,-0.296926,-0.916684,-1.260896,1.467226,1.748256,0.875339,0.292582,-0.384938,0.559535,0.107506,0.477640
1482925515.420741,1.204497,-0.268863,-0.882601,-0.930307,2.316004,2.159504,0.900116,0.265635,-0.345295,0.446461,0.131763,0.493921
1482925515.440059,1.264864,-0.230009,-0.850365,-0.924946,2.826114,2.588515,0.928454,0.227987,-0.293250,0.571526,0.214827,0.490013
1482925515.459346,1.323893,-0.182628,-0.812188,-1.352420,2.500262,3.047887,0.953548,0.181614,-0.240338,0.688151,0.384175,0.454883
1482925515.478664,1.378769,-0.129932,-0.765367,-2.039479,2.552370,3.251546,0.973345,0.129567,-0.189241,0.522944,0.434619,0.291578
1482925515.497981,1.442708,-0.076104,-0.705538,-2.901320,3.270705,3.213977,0.988937,0.076031,-0.127368,0.415429,0.401920,0.100524
1482925515.517268,1.515181,-0.020070,-0.637041,-3.443579,3.690784,3.215713,0.998253,0.020069,-0.055575,0.672556,0.447153,-0.045420
1482925515.536586,1.579760,0.041168,-0.563344,-3.935068,3.084167,3.286000,0.999112,-0.041156,0.008956,0.900227,0.654162,0.048910
1482925515.555904,1.620377,0.109260,-0.482150,-4.486787,1.984975,3.437886,0.992815,-0.109043,0.049264,0.845816,0.818844,0.183665
1482925515.575191,1.636251,0.180951,-0.398949,-4.365574,1.216526,3.481738,0.981566,-0.179966,0.064340,0.884572,0.842751,-0.029900
1482925515.594508,1.645713,0.256271,-0.328694,-3.394971,1.344198,3.721792,0.964629,-0.253475,0.072402,1.143499,0.800880,-0.460196
1482925515.613826,1.649605,0.331171,-0.274750,-2.861984,0.660040,3.579293,0.942727,-0.325150,0.074450,1.085251,0.692643,-0.447087
1482925515.633113,1.630088,0.398154,-0.222572,-2.741152,-0.505123,3.122170,0.920159,-0.387717,0.054622,0.879754,0.555870,-0.498044
1482925515.652431,1.588502,0.456429,-0.170382,-2.406991,-1.192740,2.816491,0.897491,-0.440745,0.015892,0.655914,0.635764,-0.906399
1482925515.671748,1.544700,0.507532,-0.123591,-2.054515,-1.036691,2.470884,0.873649,-0.486021,-0.022804,0.368268,0.542706,-1.385269
1482925515.691035,1.499827,0.542440,-0.060165,-3.492187,-0.586933,1.717191,0.854296,-0.516227,-0.060730,0.200450,0.253250,-1.401756
1482925515.710353,1.420101,0.560929,0.037996,-4.424577,-2.372786,1.343473,0.837165,-0.531973,-0.127120,0.373852,0.506346,-0.875343
1482925515.729671,1.268758,0.573459,0.140408,-3.929639,-6.597781,1.681421,0.802003,-0.542541,-0.249881,0.623034,1.283679,-0.507309
1482925515.748958,1.068630,0.572842,0.219921,-2.782888,-8.624427,1.000776,0.736615,-0.542022,-0.404489,0.368749,1.527840,-0.622758
1482925515.768275,0.883449,0.555098,0.263969,-1.787456,-7.992429,-0.205753,0.656875,-0.527027,-0.539219,0.151050,1.645951,-0.728554
1482925515.787593,0.737654,0.521163,0.264950,-0.721040,-7.413649,-1.929946,0.583266,-0.497889,-0.641800,0.452854,2.070674,-0.657569
1482925515.806880,0.609960,0.486833,0.219304,0.109663,-8.105004,-3.157986,0.506282,-0.467830,-0.724440,0.784883,2.525636,-0.012933
1482925515.826198,0.481065,0.473496,0.126852,2.613300,-9.049723,-4.460346,0.411815,-0.456000,-0.788969,0.781642,2.359330,0.320887
1482925515.845515,0.385324,0.513159,-0.007276,5.511317,-7.428941,-4.898285,0.327448,-0.490932,-0.807319,0.506570,2.234430,0.366490
1482925515.864803,0.350501,0.611077,-0.161905,8.037080,-5.296537,-4.358870,0.281229,-0.573750,-0.769234,0.530169,2.113019,0.424652
1482925515.884120,0.354758,0.739302,-0.324840,8.401576,-5.200021,-3.686908,0.256680,-0.673773,-0.692926,0.708584,1.754690,0.945726
1482925515.903438,0.365629,0.847498,-0.496892,6.787996,-6.132343,-4.034275,0.236640,-0.749627,-0.618111,0.518780,1.288393,1.426764
1482925515.922725,0.400309,0.942184,-0.691911,7.220020,-5.727634,-4.099832,0.229154,-0.808844,-0.541534,0.130104,1.317257,1.365810
1482925515.942043,0.529819,1.051743,-0.950792,8.661598,-3.953721,-3.944483,0.250697,-0.868289,-0.428048,-0.107227,1.395728,1.204708
1482925515.961365,0.756569,1.127991,-1.287390,7.254434,-3.867995,-4.298812,0.294119,-0.903553,-0.311586,-0.029446,1.020992,1.440567
1482925515.980652,0.985224,1.129355,-1.625567,4.899295,-4.009994,-4.926807,0.356062,-0.904137,-0.236127,-0.060007,0.706418,1.535743
1482925515.999970,1.150708,1.086028,-1.882814,3.798703,-2.853959,-4.681103,0.425486,-0.884783,-0.190055,-0.033396,0.659015,1.201908
1482925516.019287,1.271781,1.030122,-2.073488,3.278740,-2.211736,-4.255720,0.491875,-0.857362,-0.151624,0.151672,0.656060,0.835702
1482925516.038575,1.335136,0.967010,-2.202007,2.106519,-2.400992,-4.007529,0.552070,-0.823192,-0.132564,0.108414,0.556280,0.746011
1482925516.057892,1.345098,0.899539,-2.268245,0.694706,-2.067632,-3.767771,0.606196,-0.783040,-0.139189,-0.197224,0.477695,0.800415
1482925516.077210,1.342457,0.833388,-2.303154,0.395272,-1.116453,-3.463691,0.654919,-0.740214,-0.152198,-0.369045,0.548377,0.779857
1482925516.096497,1.360776,0.777385,-2.343272,0.921578,-0.360679,-2.927946,0.697089,-0.701418,-0.148594,-0.278682,0.667580,0.690147
1482925516.115815,1.372351,0.729480,-2.372081,0.205301,-0.457120,-2.493727,0.730890,-0.666482,-0.146976,-0.198613,0.566521,0.634724
1482925516.135132,1.375382,0.688811,-2.376023,-0.476505,0.461156,-1.835193,0.757309,-0.635620,-0.149902,-0.220377,0.577301,0.573258
1482925516.154419,1.388608,0.658283,-2.366541,-0.847524,1.168655,-1.335777,0.777952,-0.611760,-0.143323,-0.133014,0.592667,0.522556
1482925516.173737,1.393703,0.632335,-2.340143,-1.614244,0.943999,-1.002913,0.794033,-0.591030,-0.142106,-0.082392,0.507881,0.532234
1482925516.193055,1.380346,0.608519,-2.294527,-2.391972,0.611879,-0.806984,0.805660,-0.571653,-0.155320,-0.201042,0.431998,0.620499
1482925516.212343,1.371490,0.585109,-2.232152,-3.149159,1.866137,-0.612956,0.817149,-0.552291,-0.165055,-0.089391,0.416630,0.645558
1482925516.231659,1.365342,0.559569,-2.153344,-3.936894,1.635865,-0.629041,0.829660,-0.530821,-0.172897,0.387970,0.529157,0.627029
1482925516.250977,1.330949,0.528271,-2.059572,-4.726552,0.284564,-0.726080,0.838956,-0.504041,-0.205171,0.740430,0.572064,0.640548
1482925516.270264,1.281478,0.484572,-1.939129,-6.724110,0.635710,-0.760975,0.848098,-0.465829,-0.252454,1.036671,0.531894,0.582290
1482925516.289582,1.226262,0.414950,-1.779745,-8.995195,0.803113,-1.267766,0.861357,-0.403144,-0.309095,1.454646,0.575637,0.682000
1482925516.308899,1.169925,0.319780,-1.603298,-10.071387,-0.077491,-1.674093,0.874045,-0.314358,-0.370438,1.806193,0.745499,0.930593
1482925516.328186,1.114226,0.200548,-1.430136,-10.615144,-0.638454,-2.267727,0.879580,-0.199207,-0.432036,1.548967,0.660231,1.125218
1482925516.347504,1.081622,0.059287,-1.272022,-10.349636,-0.706327,-3.084002,0.881170,-0.059252,-0.469071,1.401500,0.574683,1.210791
1482925516.366822,1.061458,-0.079447,-1.147140,-8.100110,-1.176846,-3.074013,0.870314,0.079363,-0.486061,1.494684,0.640714,0.848521
1482925516.386109,1.064316,-0.179459,-1.068100,-4.941588,0.258371,-2.167933,0.860414,0.178498,-0.477312,1.596549,0.626438,0.107242
1482925516.405427,1.100296,-0.237878,-1.021939,-2.856689,1.902061,-1.292189,0.866242,0.235641,-0.440566,1.456842,0.231366,-0.141508
1482925516.424744,1.147928,-0.278666,-0.985798,-2.577959,1.765013,-1.081005,0.876737,0.275073,-0.394547,1.268788,-0.180403,0.210432
1482925516.444031,1.179871,-0.320393,-0.939654,-3.188523,0.504315,-1.040130,0.877508,0.314940,-0.361653,1.140831,-0.364838,0.468969
1482925516.463349,1.206519,-0.356645,-0.880049,-3.485240,0.407080,-0.432977,0.875584,0.349132,-0.333855,1.029455,-0.312744,0.412592
1482925516.482666,1.242580,-0.381507,-0.810224,-3.673852,0.636010,0.168882,0.878561,0.372319,-0.299179,1.035233,-0.303522,0.401581
1482925516.501954,1.285117,-0.391081,-0.734533,-3.526894,0.730624,0.912200,0.887028,0.381188,-0.260532,1.072999,-0.278709,0.479321
1482925516.521271,1.326065,-0.378685,-0.664316,-2.706866,0.815650,1.887579,0.901465,0.369699,-0.225129,1.029678,-0.192301,0.461441
1482925516.540589,1.365586,-0.339791,-0.612583,-1.616224,1.332665,2.904442,0.923042,0.333290,-0.192122,0.889732,-0.061267,0.382010
1482925516.559876,1.413293,-0.278609,-0.573009,-1.299434,2.097500,3.784208,0.949538,0.275018,-0.150805,0.791129,0.031612,0.398021
1482925516.579193,1.466236,-0.202388,-0.533899,-1.551670,2.323551,4.363646,0.974239,0.201010,-0.102240,0.739307,0.106146,0.391799
1482925516.598511,1.523276,-0.114291,-0.494060,-1.724994,2.872987,4.904472,0.992354,0.114043,-0.047193,0.686746,0.229143,0.202752
1482925516.617798,1.590011,-0.014932,-0.459439,-1.724126,3.614671,5.342958,0.999704,0.014931,0.019211,0.678655,0.449957,0.022067
1482925516.637116,1.666923,0.093342,-0.431053,-1.863799,4.223000,5.580156,0.991050,-0.093206,0.095561,0.819873,0.599418,-0.059004
1482925516.656433,1.743255,0.205146,-0.404028,-2.364040,4.017867,5.473270,0.964508,-0.203710,0.168006,0.967077,0.626233,-0.027164
1482925516.675721,1.802191,0.313778,-0.370695,-3.000371,3.094752,4.965111,0.925823,-0.308654,0.218138,1.073691,0.619095,0.065704
1482925516.695038,1.827231,0.416307,-0.326986,-3.447997,1.493700,4.448958,0.884682,-0.404386,0.231970,1.255401,0.781904,-0.129589
1482925516.714356,1.829347,0.513168,-0.290799,-2.348581,0.864443,4.495769,0.842237,-0.490939,0.222747,1.323664,1.071828,-0.848822
1482925516.733643,1.850011,0.605257,-0.284950,-1.263453,1.383741,4.462337,0.790508,-0.568973,0.226642,1.063446,1.189600,-1.089928
1482925516.752961,1.864702,0.687609,-0.273039,-2.065182,0.878279,3.525495,0.739629,-0.634691,0.223865,1.098905,0.874719,-0.982897
1482925516.772278,1.830162,0.755807,-0.223552,-3.264571,-0.889058,2.516411,0.703378,-0.685876,0.186636,1.296289,0.827254,-0.768192
1482925516.791565,1.718633,0.805203,-0.130953,-4.152506,-3.122778,1.375713,0.685406,-0.720972,0.102072,1.073646,0.857268,-0.785361
1482925516.810883,1.570484,0.830062,-0.016523,-3.986645,-3.213416,0.808430,0.674830,-0.737973,-0.000211,0.733575,0.833108,-1.165080
1482925516.830201,1.443479,0.836056,0.083634,-3.126333,-2.604369,0.408390,0.664969,-0.742005,-0.085122,0.435272,0.856089,-1.145286
1482925516.849488,1.322943,0.829240,0.156766,-2.264783,-4.120409,-0.051124,0.654796,-0.737418,-0.165700,0.407541,0.849183,-0.899596
1482925516.868805,1.188780,0.814845,0.206467,-1.698792,-5.410699,-0.247133,0.636532,-0.727619,-0.255728,0.483622,0.843374,-0.746625
1482925516.888123,1.059744,0.796518,0.234434,-1.134878,-5.839683,-0.559477,0.609864,-0.714926,-0.341976,0.643574,0.954904,-0.445708
1482925516.907410,0.927224,0.775133,0.240826,-0.562775,-7.151903,-0.930968,0.571432,-0.699811,-0.428637,0.804217,1.241287,-0.121447
1482925516.926728,0.794479,0.759430,0.220653,0.449344,-7.670738,-1.285809,0.517450,-0.688508,-0.508136,0.761387,1.333108,-0.057264
1482925516.946060,0.685060,0.750097,0.173568,0.942815,-7.066674,-1.849892,0.462912,-0.681710,-0.566555,0.614593,1.277688,0.085719
1482925516.965378,0.596323,0.740690,0.111081,1.069271,-6.755063,-2.411449,0.414466,-0.674798,-0.610628,0.612469,1.277057,0.372622
1482925516.984665,0.510792,0.729107,0.033976,0.997431,-7.370954,-3.125099,0.364583,-0.666204,-0.650578,0.587665,1.166542,0.630519
1482925517.003983,0.424005,0.709586,-0.056727,0.484362,-7.611691,-3.887765,0.312112,-0.651519,-0.691454,0.426292,1.003110,0.749502
1482925517.023300,0.349022,0.683354,-0.160173,0.218544,-7.068404,-4.591755,0.265190,-0.631398,-0.728705,0.298687,0.982418,0.806083
1482925517.042587,0.295412,0.658856,-0.276533,0.339793,-6.202117,-5.005979,0.230198,-0.612213,-0.756442,0.326261,0.962300,0.814983
1482925517.061905,0.255232,0.641509,-0.398637,0.620440,-5.756164,-5.200359,0.202278,-0.598405,-0.775239,0.420007,0.800750,0.761434
1482925517.081223,0.231588,0.630805,-0.536229,0.985127,-5.249067,-5.906940,0.185352,-0.589795,-0.785994,0.442558,0.627301,0.679194
1482925517.100510,0.222486,0.624575,-0.679936,1.038145,-4.536812,-5.934761,0.178998,-0.584752,-0.791217,0.407388,0.542677,0.640262
1482925517.119827,0.228300,0.620599,-0.820544,1.154001,-3.626781,-5.725287,0.184120,-0.581522,-0.792421,0.419842,0.502240,0.631929
1482925517.139145,0.240499,0.616795,-0.953770,1.063568,-3.296357,-5.375413,0.194298,-0.578424,-0.792259,0.509155,0.443507,0.619828
1482925517.158432,0.250201,0.608793,-1.079082,0.821151,-3.098231,-5.160583,0.203114,-0.571877,-0.794796,0.489980,0.364625,0.577219
1482925517.177750,0.266027,0.606198,-1.194721,1.387186,-2.305246,-4.525399,0.216057,-0.569747,-0.792911,0.546338,0.297355,0.384453
1482925517.197067,0.286870,0.618199,-1.301022,2.027958,-2.057488,-3.983205,0.230584,-0.579568,-0.781621,0.717809,0.178761,0.167260
1482925517.216354,0.302206,0.635915,-1.400831,2.075495,-2.344184,-3.601467,0.239449,-0.593914,-0.768069,0.727027,0.089929,0.210355
1482925517.235672,0.309548,0.650577,-1.489821,1.696750,-2.309803,-3.084063,0.242403,-0.605646,-0.757914,0.749457,0.006321,0.154894
1482925517.254990,0.318232,0.669827,-1.563972,2.171229,-1.615782,-2.276708,0.245282,-0.620851,-0.744568,1.027977,-0.088798,-0.285097
1482925517.274277,0.328853,0.707635,-1.626108,2.773680,-1.725613,-1.313454,0.245416,-0.650038,-0.719181,1.276537,-0.147329,-0.301574
1482925517.293594,0.300681,0.741650,-1.664053,1.643481,-3.391196,-0.741931,0.218383,-0.675506,-0.704273,1.219737,-0.417133,-0.031681
1482925517.312912,0.238975,0.752366,-1.689117,0.357429,-4.264600,-0.751397,0.172814,-0.683368,-0.709326,0.976848,-0.262052,0.131107
1482925517.332199,0.179588,0.749496,-1.709935,-0.094752,-3.408966,-0.866346,0.130759,-0.681270,-0.720259,0.701346,-0.037869,0.066865
1482925517.351517,0.144728,0.747381,-1.736346,0.281237,-2.402241,-1.106976,0.105784,-0.679720,-0.725803,0.609670,0.009448,0.029193
