timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1482925544.358733,-2.736363,0.980733,-2.917016,-1.404062,-7.659780,-7.895716,-0.219355,-0.830905,0.511351,1.877175,0.277698,-0.765006
1482925544.378020,-3.106259,1.029185,-2.646620,-0.322841,-7.037356,-7.756654,-0.018211,-0.856879,0.515196,1.655869,0.609315,-0.940639
1482925544.397338,2.819758,1.003991,-2.377941,0.521875,-6.388780,-7.281198,0.169838,-0.843620,0.509372,1.611224,0.611274,-1.094998
1482925544.416656,2.520146,0.936841,-2.159070,-0.171725,-6.161262,-7.297378,0.344865,-0.805691,0.481591,1.515856,0.330690,-0.972474
1482925544.435943,2.247933,0.849792,-1.974749,-1.233978,-6.935002,-7.445171,0.514492,-0.751143,0.413619,1.177327,0.178165,-0.827583
1482925544.455260,2.015798,0.750269,-1.843342,-1.085126,-7.114457,-6.476437,0.660264,-0.681835,0.314883,0.987197,0.354699,-0.930890
1482925544.474578,1.851046,0.646975,-1.784787,0.117579,-5.999352,-5.459281,0.766782,-0.602775,0.220699,0.823095,0.194057,-1.406762
1482925544.493865,1.740959,0.555902,-1.758422,-0.433396,-4.418763,-4.508444,0.837157,-0.527710,0.143844,0.432788,-0.058259,-1.353908
1482925544.513183,1.638160,0.476784,-1.712563,-2.190598,-4.171189,-4.296940,0.886460,-0.458924,0.059805,0.110430,-0.192880,-0.716964
1482925544.532500,1.520973,0.392251,-1.652222,-2.890977,-5.069603,-4.397759,0.922904,-0.382270,-0.046021,-0.252611,-0.006200,-0.228341
1482925544.551787,1.431763,0.309887,-1.628733,-0.290856,-3.103656,-4.082867,0.943178,-0.304951,-0.131985,-0.386588,0.126023,-1.094026
1482925544.571105,1.407087,0.246626,-1.672537,2.753533,-1.641386,-3.366749,0.956776,-0.244133,-0.158047,-0.044892,0.144560,-1.508188
1482925544.590423,1.390196,0.195311,-1.758592,4.074062,-1.867520,-3.199873,0.965033,-0.194072,-0.176205,-0.078938,0.091496,-1.100285
1482925544.609710,1.368081,0.157289,-1.837785,3.150174,-1.915928,-2.547177,0.967432,-0.156641,-0.198844,-0.229122,0.048104,-0.511075
1482925544.629027,1.338771,0.120519,-1.901167,2.827028,-1.888246,-2.658381,0.966144,-0.120227,-0.228281,-0.254657,-0.145492,-0.361628
1482925544.648345,1.318687,0.077818,-1.973597,3.066069,-1.201751,-3.181331,0.965458,-0.077740,-0.248693,-0.257398,-0.546821,-0.602979
1482925544.667663,1.308054,0.029864,-2.035010,1.977669,-0.383074,-3.133525,0.965251,-0.029859,-0.259614,-0.351821,-0.811145,-0.693606
1482925544.686950,1.311429,-0.014301,-2.076989,1.416776,0.432418,-2.535087,0.966454,0.014301,-0.256443,-0.448194,-0.729622,-0.617746
1482925544.706267,1.317549,-0.049330,-2.112187,1.161788,0.270407,-2.089430,0.966926,0.049310,-0.250245,-0.481936,-0.584051,-0.352985
1482925544.725585,1.320235,-0.083542,-2.137011,0.666061,0.243324,-2.036564,0.965395,0.083444,-0.247083,-0.554770,-0.717733,-0.331657
1482925544.744872,1.324330,-0.119354,-2.163268,1.014618,0.485448,-2.198513,0.962881,0.119071,-0.242243,-0.531580,-0.736141,-0.515673
1482925544.764190,1.333064,-0.153262,-2.191822,0.910699,0.682727,-1.969441,0.960483,0.152663,-0.232739,-0.503017,-0.740364,-0.563207
1482925544.783507,1.340616,-0.186006,-2.211418,0.409946,0.455244,-1.797325,0.956831,0.184936,-0.224217,-0.472013,-0.840430,-0.513322
1482925544.802795,1.345261,-0.214784,-2.221457,0.035115,0.327790,-1.423769,0.952279,0.213136,-0.218489,-0.477178,-0.813107,-0.474448
1482925544.822112,1.351713,-0.237765,-2.226423,-0.003861,0.433614,-1.138472,0.948636,0.235531,-0.211221,-0.521160,-0.871399,-0.520280
1482925544.841430,1.359928,-0.256508,-2.234164,0.307241,0.564321,-0.953451,0.945856,0.253705,-0.202461,-0.540960,-1.001374,-0.604069
1482925544.860717,1.366749,-0.268401,-2.246912,0.580202,0.402062,-0.595949,0.944193,0.265190,-0.195380,-0.477197,-1.088957,-0.601260
1482925544.880035,1.366328,-0.274547,-2.253383,-0.064526,-0.096231,-0.212709,0.942497,0.271111,-0.195442,-0.437882,-1.223326,-0.573436
1482925544.899352,1.362806,-0.276628,-2.246865,-0.327700,-0.345918,0.024672,0.941249,0.273113,-0.198643,-0.487316,-1.127953,-0.649265
1482925544.918639,1.356599,-0.275042,-2.246151,0.170705,-0.282483,0.110373,0.940420,0.271587,-0.204574,-0.570712,-0.925643,-0.715759
1482925544.937957,1.351311,-0.271559,-2.253311,0.467243,-0.138433,0.077787,0.940242,0.268234,-0.209749,-0.641284,-0.841867,-0.664186
1482925544.957275,1.347433,-0.268679,-2.260447,0.252549,-0.083675,0.059110,0.940171,0.265458,-0.213563,-0.682298,-0.803177,-0.523251
1482925544.976560,1.346383,-0.268632,-2.259583,-0.208105,-0.057262,-0.030681,0.939959,0.265413,-0.214553,-0.689810,-0.835850,-0.430142
1482925544.995877,1.347249,-0.271285,-2.254014,-0.288790,-0.023559,-0.086614,0.939454,0.267969,-0.213582,-0.668284,-0.813214,-0.419007
1482925545.015195,1.347560,-0.273505,-2.250244,-0.189613,-0.041390,-0.051585,0.938938,0.270108,-0.213158,-0.652030,-0.788821,-0.457325
1482925545.034482,1.348076,-0.275039,-2.245471,-0.291663,-0.048416,-0.009073,0.938643,0.271585,-0.212581,-0.649793,-0.816851,-0.508774
1482925545.053800,1.348673,-0.276035,-2.238085,-0.415815,-0.094414,0.059368,0.938505,0.272543,-0.211961,-0.652067,-0.840399,-0.583766
1482925545.073117,1.348934,-0.275942,-2.229753,-0.342488,-0.119523,0.111516,0.938585,0.272453,-0.211722,-0.670685,-0.879847,-0.671615
1482925545.092404,1.346258,-0.274192,-2.225562,-0.119090,-0.254121,0.150439,0.938479,0.270769,-0.214339,-0.694053,-0.889710,-0.724997
1482925545.111722,1.341192,-0.270995,-2.222524,-0.113094,-0.330926,0.209952,0.938219,0.267690,-0.219286,-0.725657,-0.892099,-0.712248
1482925545.131040,1.335004,-0.267341,-2.219815,-0.068840,-0.361588,0.210384,0.937789,0.264168,-0.225314,-0.752397,-0.869515,-0.648350
1482925545.150327,1.329399,-0.264000,-2.218294,0.005926,-0.264787,0.168361,0.937363,0.260944,-0.230777,-0.776409,-0.843992,-0.585190
1482925545.169644,1.324118,-0.261410,-2.219985,0.127881,-0.242483,0.073038,0.936783,0.258443,-0.235888,-0.766781,-0.811048,-0.512852
1482925545.188962,1.320748,-0.261868,-2.218398,-0.222294,-0.169459,-0.053356,0.935868,0.258885,-0.239015,-0.766189,-0.822430,-0.447765
1482925545.208280,1.319311,-0.265038,-2.213125,-0.303095,-0.131951,-0.094566,0.934724,0.261945,-0.240154,-0.742883,-0.822030,-0.451367
1482925545.227567,1.318219,-0.267900,-2.207825,-0.291116,-0.126619,-0.055218,0.933732,0.264707,-0.240986,-0.731615,-0.869450,-0.521569
1482925545.246884,1.317382,-0.269581,-2.203039,-0.195780,-0.114651,-0.008137,0.933098,0.266327,-0.241655,-0.736680,-0.930455,-0.626807
1482925545.266202,1.315307,-0.270206,-2.201359,-0.033766,-0.136810,-0.018187,0.932433,0.266930,-0.243549,-0.759075,-0.903774,-0.664413
1482925545.285489,1.312433,-0.270783,-2.201410,-0.000538,-0.144279,-0.031479,0.931580,0.267486,-0.246188,-0.779163,-0.868336,-0.627664
1482925545.304807,1.310412,-0.271114,-2.201803,0.035874,-0.083560,-0.003443,0.930995,0.267805,-0.248048,-0.788928,-0.824451,-0.572144
1482925545.324124,1.308939,-0.270456,-2.202086,-0.002539,-0.064498,0.047822,0.930799,0.267171,-0.249465,-0.800892,-0.825824,-0.513771
1482925545.343411,1.308296,-0.269720,-2.201141,-0.039419,-0.031411,0.043727,0.930828,0.266462,-0.250114,-0.801666,-0.844183,-0.489654
1482925545.362729,1.308153,-0.269368,-2.200340,-0.034410,-0.018203,0.020329,0.930883,0.266122,-0.250271,-0.785756,-0.855297,-0.506839
1482925545.382047,1.308142,-0.269244,-2.199866,-0.000083,-0.002140,0.015479,0.930912,0.266002,-0.250291,-0.760696,-0.875973,-0.552245
1482925545.401334,1.308050,-0.269090,-2.199715,-0.026967,-0.009706,0.004334,0.930928,0.265855,-0.250387,-0.744497,-0.874992,-0.571671
1482925545.420651,1.308383,-0.269291,-2.198224,-0.074908,0.011183,0.010090,0.930960,0.266048,-0.250063,-0.745040,-0.846668,-0.575352
1482925545.439969,1.309039,-0.269622,-2.197795,-0.004931,0.035785,-0.010608,0.931039,0.266367,-0.249429,-0.751379,-0.820322,-0.570569
1482925545.459256,1.309909,-0.269498,-2.198284,0.041539,0.050653,0.000603,0.931288,0.266247,-0.248627,-0.747844,-0.814255,-0.561021
1482925545.478574,1.310268,-0.269100,-2.199507,0.069822,0.028581,0.000894,0.931479,0.265864,-0.248321,-0.743198,-0.834085,-0.550045
1482925545.497891,1.310899,-0.268921,-2.200719,0.112601,0.107188,-0.016606,0.931682,0.265692,-0.247745,-0.759093,-0.873649,-0.551716
1482925545.517179,1.309739,-0.270532,-2.212841,0.578376,0.059512,-0.140380,0.930979,0.267244,-0.248715,-0.747622,-0.834953,-0.502578
1482925545.536496,1.309213,-0.271234,-2.220281,0.231952,0.073538,-0.059976,0.930666,0.267920,-0.249155,-0.761455,-0.830935,-0.491522
1482925545.555814,1.309777,-0.270916,-2.222800,0.095420,0.059497,0.009419,0.930889,0.267614,-0.248652,-0.757388,-0.867893,-0.524408
1482925545.575101,1.311049,-0.270763,-2.222301,-0.089777,0.062816,0.007210,0.931244,0.267467,-0.247479,-0.755463,-0.921373,-0.567505
1482925545.594419,1.313637,-0.270511,-2.216067,-0.478633,0.036741,0.222776,0.931947,0.267224,-0.245085,-0.763017,-0.911861,-0.609768
1482925545.613736,1.316572,-0.268485,-2.207467,-0.099907,0.039065,0.069956,0.933184,0.265271,-0.242485,-0.739017,-0.827315,-0.620657
1482925545.633023,1.316534,-0.267751,-2.208901,0.056259,0.015206,0.018114,0.933363,0.264563,-0.242569,-0.745774,-0.837520,-0.529592
